"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"81";3,63;0,127;"";10;"AKAP12;BMP2;CCND2;CKB;CSRP2;GEM;HELLS;IRF4;TCHH;TNFSF9"
"82";3,61;0,126;"ZNF367 (inferredBy_Orthology). ";7;"AKAP12;CALCRL;EGR4;GCNT2;HELLS;P2RY10;ST18"
"83";3,61;0,126;"";6;"AKAP12;CALCRL;CCND2;EHF;GEM;SHF"
"84";3,6;0,126;"";17;"AKAP12;BMP2;CALCRL;CCL22;CCND2;CKB;CSRP2;EGR4;EHF;GEM;HELLS;IL20;IRF4;SHF;ST18;TCHH;XIST"
"85";3,6;0,126;"CREB1 (directAnnotation). ";4;"CCND2;EGR4;GEM;IL20"
"86";3,59;0,126;"T; TBX19 (inferredBy_Orthology). ";6;"A4GALT;EHF;GNB5;HOMER1;IRF4;ZDBF2"
"87";3,57;0,125;"";7;"BMP2;CKB;CSRP2;GEM;IRF4;TCHH;TNFSF9"
"88";3,56;0,125;"POLR2A (directAnnotation). ";5;"BMP2;CCND2;GEM;TCHH;TNFSF9"
"89";3,56;0,125;"TBP (directAnnotation). ";9;"BMP2;CCND2;CKB;CSRP2;EHF;IRF4;MMP10;TCHH;TNFSF9"
"90";3,55;0,125;"TBP (directAnnotation). ";5;"BMP2;CKB;CSRP2;TCHH;TNFSF9"
"91";3,54;0,124;"HSF1; HSF2; HSF4 (inferredBy_Orthology). ";7;"CCND2;CHML;EGR4;EHF;GCNT2;IL20;XIST"
"92";3,54;0,124;"HOXA13 (directAnnotation). ";13;"A4GALT;AKAP12;BMP2;CCND2;CKB;EHF;GEM;HELLS;IL20;IRF4;TCHH;TNFSF9;TSIX"
"93";3,54;0,124;"CDX1 (directAnnotation). ";6;"BMP2;CKB;EHF;GEM;IRF4;TNFSF9"
"94";3,54;0,124;"";5;"AKAP12;CCND2;EHF;IGLON5;P2RY10"
"95";3,53;0,124;"MAFB (directAnnotation). ";5;"A4GALT;ATP6V0D2;CCND2;GEM;GNB5"
"96";3,52;0,124;"E2F1; POU2F1 (directAnnotation). ";8;"AKAP12;ATP6V0D2;CALCRL;EGR4;EHF;GCNT2;P2RY10;ZDBF2"
"97";3,51;0,124;"RELA; RELB (directAnnotation). ";7;"CCL22;CSRP2;EHF;GEM;HELLS;P2RY10;SHF"
"98";3,49;0,123;"ZFP92 (directAnnotation). ";15;"AKAP12;BMP2;CHML;CSRP2;EGR4;EHF;GCNT2;GEM;GNB5;IL20;MMP10;P2RY10;SHF;TCHH;TNFSF9"
"99";3,49;0,123;"NELFE (directAnnotation). ";7;"BMP2;CCND2;CSRP2;GCNT2;GEM;TCHH;TNFSF9"
"100";3,48;0,123;"";5;"BMP2;CALCRL;CCND2;EHF;IL20"
"101";3,48;0,123;"HOXC10 (directAnnotation). ";9;"BMP2;CCND2;CKB;EHF;GEM;HELLS;IL20;TCHH;TNFSF9"
"102";3,46;0,122;"";7;"AKAP12;BMP2;CKB;CSRP2;SHF;XIST;ZDBF2"
"103";3,46;0,122;"EOMES (directAnnotation). ";6;"A4GALT;BMP2;EHF;GNB5;HOMER1;ZDBF2"
"104";3,43;0,122;"HOXA13 (directAnnotation). ";16;"A4GALT;ATP6V0D2;BMP2;CALCRL;CCND2;CKB;CSRP2;EGR4;EHF;GEM;HELLS;IGLON5;IL20;TCHH;TNFSF9;TSIX"
