"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"177";3,89;0,132;"";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"178";3,88;0,132;"FOS (directAnnotation). ";4;"BAG3;CTNNAL1;DNAJB1;SLC2A1"
"179";3,88;0,132;"JUN (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;HSPB1;SLC2A1;ZFAND2A"
"180";3,87;0,131;"FOS (inferredBy_Orthology). ";5;"BAG3;CTNNAL1;SERPINH1;SLC2A1;ZFAND2A"
"181";3,87;0,131;"";5;"CHORDC1;HSP90AA1;HSPD1;OLIG2;SERPINH1"
"182";3,87;0,131;"MYC (directAnnotation). ";8;"BAG3;CTNNAL1;DNAJB1;HSPB1;SLC2A1;SLC5A3;TNFSF14;ZFAND2A"
"183";3,87;0,131;"JUN (directAnnotation). ";7;"BAG3;CTNNAL1;DNAJB1;HSPB1;PDK1;SLC2A1;ZFAND2A"
"184";3,85;0,131;"FOSL2 (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"185";3,85;0,131;"STAT3 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"186";3,84;0,131;"FOSB (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"187";3,84;0,131;"CEBPZ (directAnnotation). ";10;"DNAJB1;HK2;HSPA1A;HSPA1B;HSPH1;IER5;OLIG1;OLIG2;SLC2A1;TSPYL2"
"188";3,82;0,13;"GATA2 (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"189";3,82;0,13;"JUNB (directAnnotation). ";7;"BAG3;CTNNAL1;DNAJB1;HSP90AA1;SERPINH1;SLC2A1;ZFAND2A"
"190";3,81;0,13;"JUNB (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"191";3,81;0,13;"NFYA (directAnnotation). ";10;"DNAJB1;HK2;HSPA1A;HSPA1B;HSPH1;IER5;OLIG1;OLIG2;SLC2A1;TSPYL2"
"192";3,81;0,129;"ZNF528 (directAnnotation). ";8;"BAG3;HSP90AA1;HSPA1B;OLIG1;OLIG2;SERPINH1;SLC5A3;ZFAND2A"
"193";3,8;0,129;"POLR2A (directAnnotation). ";6;"DNAJA4;DNAJB4;HILPDA;HSP90AA1;IER5;OLIG2"
"194";3,8;0,129;"FOSL2 (directAnnotation). ";6;"BAG3;CTNNAL1;HSP90AA1;SERPINH1;SLC2A1;ZFAND2A"
"195";3,8;0,129;"HSF1 (inferredBy_Orthology). ";12;"DNAJA4;DNAJB1;DNAJB4;HSP90AA1;HSPA1B;HSPB1;HSPD1;IER5;OLIG1;OLIG2;SERPINH1;SLC5A3"
"196";3,78;0,129;"PBX3 (directAnnotation). ";9;"DNAJB1;HK2;HSPA1A;HSPA1B;HSPH1;IER5;OLIG1;OLIG2;TSPYL2"
"197";3,77;0,128;"JUN (directAnnotation). ";7;"BAG3;CTNNAL1;DNAJB1;HSPB1;PDK1;SLC2A1;ZFAND2A"
"198";3,75;0,128;"ZNF565 (directAnnotation). ";4;"BAG3;HSPH1;OLIG1;OLIG2"
"199";3,74;0,128;"BATF (directAnnotation). ";5;"BAG3;CSF1;CTNNAL1;HSP90AA1;SLC2A1"
"200";3,74;0,128;"FOXN1 (directAnnotation). ";9;"CHORDC1;CTNNAL1;DNAJB1;DNAJB4;HSPD1;OLIG1;OLIG2;SLC2A1;ZFAND2A"
