"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"61";3,39;0,178;"GTPBP6 (directAnnotation). ";9;"ARID3A;CCDC71L;FSTL3;INSIG1;MAFF;NFATC1;NR4A3;REV3L;UBASH3B"
"62";3,39;0,178;"";23;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;DUSP2;EREG;FSTL3;GFOD1;INSIG1;LPXN;NFATC1;NFKBID;PHLDB1;PRDM1;PRDM8;RBBP8;REV3L;SFMBT2;THAP2;TIPARP;TPRA1;UBASH3B"
"63";3,38;0,177;"ZNF350 (directAnnotation). ";5;"ARID3A;BCL11A;NFATC1;RASGRP3;UBASH3B"
"64";3,37;0,177;"";10;"ARID3A;BCL11A;CHST7;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;NR4A3;REV3L"
"65";3,37;0,177;"NFATC3 (directAnnotation). ";10;"EREG;KDM6B;NFATC1;NFKBID;NR4A3;PRDM1;RASGRP3;SFMBT2;TFPI;UBASH3B"
"66";3,37;0,177;"HOXA10 (inferredBy_Orthology). ";10;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;REV3L;UBASH3B"
"67";3,37;0,177;"";25;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;EREG;FSTL3;GFOD1;IL10;INSIG1;KDM6B;LPXN;NFATC1;PHLDB1;PRDM1;PRDM8;RASGRP3;RBBP8;REV3L;SFMBT2;SLC16A6;THAP2;TIPARP;TPRA1;UBASH3B"
"68";3,37;0,177;"PAX4; TCF7L1 (directAnnotation). ";7;"ARID3A;BCL11A;MAFF;PRDM1;RASGRP3;SFMBT2;UBASH3B"
"69";3,36;0,177;"PARP1 (directAnnotation). ";14;"ADA;ARID3A;BCL11A;IL10;KDM6B;LPXN;NFATC1;PRDM1;RASGRP3;RBBP8;REV3L;SFMBT2;TFPI;UBASH3B"
"70";3,36;0,177;"";24;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;EREG;FSTL3;GFOD1;IL10;KDM6B;LPXN;NFATC1;PHLDB1;PRDM1;PRDM8;RASGRP3;RBBP8;REV3L;SFMBT2;SLC16A6;THAP2;TIPARP;TPRA1;UBASH3B"
"71";3,36;0,177;"";12;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;GFOD1;INSIG1;NFATC1;NR4A3;PRDM8;REV3L;UBASH3B"
"72";3,35;0,176;"MSX1 (directAnnotation). ";9;"ADA;ARID3A;BCL11A;CCDC71L;FSTL3;NFATC1;PRDM8;REV3L;UBASH3B"
"73";3,34;0,176;"ZNF384 (directAnnotation). ";11;"ARID3A;BCL11A;IL10;KDM6B;LPXN;MAFF;NFATC1;PRDM8;REV3L;TFPI;UBASH3B"
"74";3,34;0,176;"GTF2A1L (directAnnotation). ";14;"ADA;ARID3A;CCDC71L;DUSP2;EREG;FSTL3;INSIG1;MAFF;NFATC1;PRDM1;RAB7B;REV3L;SLC16A6;UBASH3B"
"75";3,34;0,176;"BORCS8-MEF2B; MEF2A; MEF2B; MEF2C; MEF2D (inferredBy_Orthology). ";13;"ARID3A;BCL11A;CCDC71L;EIF4E;LPXN;MAFF;MMP19;NFATC1;PRDM1;RASGRP3;REV3L;UBASH3B;ZSCAN5A"
"76";3,34;0,176;"";9;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"77";3,33;0,176;"";24;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;EREG;FSTL3;GFOD1;IL10;KDM6B;LPXN;NFATC1;PHLDB1;PRDM1;PRDM8;RASGRP3;RBBP8;REV3L;SFMBT2;SLC16A6;THAP2;TIPARP;TPRA1;UBASH3B"
"78";3,33;0,176;"HBP1 (inferredBy_Orthology). ";10;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;NR4A3;REV3L;UBASH3B"
"79";3,33;0,176;"";20;"ADA;ARID3A;BCL11A;CCDC71L;DUSP2;FSTL3;INSIG1;LPXN;NFATC1;PHLDB1;PRDM1;PRDM8;RASGRP3;REV3L;SFMBT2;SLC16A6;TIPARP;TPRA1;TTYH2;UBASH3B"
"80";3,32;0,175;"BORCS8-MEF2B; MEF2A; MEF2B; MEF2C; MEF2D (inferredBy_Orthology). ";11;"ARID3A;BCL11A;CCDC71L;EIF4E;LPXN;MAFF;NFATC1;PRDM1;RASGRP3;REV3L;UBASH3B"
"81";3,32;0,175;"";26;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;DUSP2;EREG;FSTL3;GFOD1;IL10;INSIG1;LPXN;NFATC1;NFKBID;NR4A3;PHLDB1;PRDM1;PRDM8;RASGRP3;RBBP8;REV3L;SFMBT2;THAP2;TIPARP;TPRA1;UBASH3B"
"82";3,32;0,175;"NFATC3 (directAnnotation). ";10;"EREG;KDM6B;NFATC1;NFKBID;NR4A3;PRDM1;RASGRP3;SFMBT2;TFPI;UBASH3B"
"83";3,32;0,175;"POU3F3 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;FSTL3;INSIG1;MAFF;NFATC1;REV3L;UBASH3B"
"84";3,32;0,175;"";11;"ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;NR4A3;REV3L;SLC16A6;UBASH3B"
"85";3,32;0,175;"";7;"ARID3A;BCL11A;INSIG1;MAFF;NFATC1;NR4A3;REV3L"
"86";3,31;0,175;"HOXC11 (inferredBy_Orthology). ";7;"ARID3A;BCL11A;FSTL3;MAFF;NFATC1;REV3L;UBASH3B"
"87";3,31;0,175;"";13;"ARID3A;CHST7;EREG;LPXN;MAFF;NFATC1;NR4A3;OLR1;RASGRP3;SEMA6B;TIPARP;TTYH2;UBASH3B"
"88";3,31;0,175;"";24;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;EREG;FSTL3;GFOD1;IL10;INSIG1;LPXN;NFATC1;PHLDB1;PRDM1;PRDM8;RASGRP3;RBBP8;REV3L;SFMBT2;SLC16A6;THAP2;TIPARP;TPRA1;UBASH3B"
"89";3,31;0,175;"ATF1 (inferredBy_Orthology). ";12;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;NR4A3;REV3L;SLC16A6;UBASH3B"
"90";3,31;0,175;"";20;"ARID3A;BCL11A;CCDC71L;CDK1;FSTL3;GFOD1;IL10;KDM6B;LPXN;NFATC1;PRDM1;PRDM8;RAB7B;RASGRP3;RBBP8;REV3L;SFMBT2;TIPARP;TPRA1;UBASH3B"
"91";3,3;0,175;"MAGEF1 (directAnnotation). ";7;"ARID3A;FSTL3;NFATC1;NR4A3;RASGRP3;REV3L;UBASH3B"
"92";3,29;0,174;"";16;"ARID3A;BCL11A;CDK1;FSTL3;GFOD1;IL10;KDM6B;LPXN;NFATC1;PRDM1;PRDM8;RASGRP3;RBBP8;REV3L;SFMBT2;UBASH3B"
"93";3,29;0,174;"ATF2 (directAnnotation). ";8;"EIF4E;INSIG1;MMP19;NFATC1;NR4A3;OLR1;PRDM1;UBASH3B"
"94";3,29;0,174;"";11;"ARID3A;BCL11A;CCDC71L;CDK1;FSTL3;IL10;NFATC1;PRDM1;RAB7B;REV3L;UBASH3B"
"95";3,29;0,174;"";13;"ARID3A;BCL11A;CDK1;FSTL3;GFOD1;LPXN;PRDM1;PRDM8;RASGRP3;RBBP8;REV3L;SFMBT2;UBASH3B"
"96";3,28;0,174;"NFATC1; NFATC2; NFATC3 (directAnnotation). ";8;"KDM6B;NFATC1;NR4A3;PRDM1;RAB7B;RASGRP3;TFPI;UBASH3B"
"97";3,27;0,174;"";10;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;REV3L;UBASH3B"
"98";3,27;0,173;"";9;"ADA;ARID3A;BCL11A;FSTL3;NFATC1;NR4A3;REV3L;SLC16A6;UBASH3B"
"99";3,26;0,173;"IRX4 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"100";3,26;0,173;"ARNTL (directAnnotation). ";7;"BCL11A;FSTL3;INSIG1;NFATC1;PRDM8;REV3L;TIPARP"
"101";3,26;0,173;"MEIS1; MEIS2; MEIS3; PKNOX1; PKNOX2; TGIF1; TGIF2; TGIF2LX; TGIF2LY (inferredBy_Orthology). ";11;"ARID3A;BCL11A;GFOD1;INSIG1;MAFF;NFATC1;NR4A3;PRDM8;REV3L;SFMBT2;SLC16A6"
"102";3,26;0,173;"CDX2 (directAnnotation). ";11;"ARID3A;EREG;FSTL3;GFOD1;INSIG1;MAFF;MMP19;NFATC1;NR4A3;RAB7B;REV3L"
"103";3,24;0,173;"";12;"ARID3A;BCL11A;IL10;LPXN;MAFF;MMP19;NFATC1;PRDM1;PRDM8;RASGRP3;REV3L;UBASH3B"
"104";3,23;0,172;"HLX (inferredBy_Orthology). ";6;"ARID3A;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"105";3,22;0,172;"TBP (inferredBy_Orthology). ";11;"ARID3A;BCL11A;CCDC71L;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;NFKBID;REV3L;UBASH3B"
