"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"134";3,74;0,202;"BCL11A (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1;TNFRSF4"
"135";3,73;0,202;"CBFB (directAnnotation). ";9;"ADPRHL1;CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1;TNFRSF4"
"136";3,73;0,201;"";7;"ADPRHL1;CCR7;FGFR1;IL4I1;LIF;MMP14;MMP9"
"137";3,73;0,201;"JUN (directAnnotation). ";7;"CCR7;CSF2;FGFR1;LIF;MMP9;PTTG1;TM4SF19"
"138";3,72;0,201;"";4;"CCR7;CSF2;FGFR1;MMP14"
"139";3,72;0,201;"BACH2 (directAnnotation). ";4;"CCR7;LIF;MMP9;TM4SF19"
"140";3,71;0,201;"CTCF (directAnnotation). ";4;"ADPRHL1;CCR7;LIF;MMP14"
"141";3,71;0,201;"";5;"CCR7;LIF;MMP9;NRP2;TNFRSF4"
"142";3,71;0,2;"JUN (directAnnotation). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"143";3,71;0,2;"EP300 (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"144";3,71;0,2;"JUN (directAnnotation). ";7;"CCR7;CSF2;FGFR1;LIF;MMP9;PTTG1;TM4SF19"
"145";3,7;0,2;"HOXB7 (directAnnotation). ";3;"CSF2;FGFR1;LIF"
"146";3,7;0,2;"FOSL1 (directAnnotation). ";4;"CCR7;LIF;MMP9;TM4SF19"
"147";3,7;0,2;"";4;"CCR7;LIF;MMP9;TM4SF19"
"148";3,69;0,2;"CRX; PBX1 (directAnnotation). ";4;"CSF2;FGFR1;LIF;NRP2"
"149";3,69;0,2;"";8;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;NRP2;PTTG1"
"150";3,69;0,199;"";8;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"151";3,68;0,199;"POU2F1; ZNF354C (directAnnotation). ";6;"CCR7;CSF2;LIF;MMP14;MMP9;PTTG1"
"152";3,68;0,199;"JUN (directAnnotation). FOS (inferredBy_Orthology). ";4;"CCR7;LIF;MMP9;TM4SF19"
