"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"133";3,45;0,136;"JDP2 (inferredBy_Orthology). ";16;"AKAP12;ATP6V0D2;CALCRL;CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GEM;GNB5;HOMER1;IL20;TCHH;XIST;ZDBF2"
"134";3,45;0,136;"ZNF333 (directAnnotation). ";7;"CALCRL;DSG2;EHF;GEM;GNB5;TCHH;ZDBF2"
"135";3,44;0,136;"";6;"CBARP;CCND2;CKB;GEM;IL20;SHF"
"136";3,44;0,136;"FOXC2 (directAnnotation). ";10;"A4GALT;ADCY3;CALCRL;CCL22;CSRP2;EHF;GCNT2;GEM;IGLON5;IRF4"
"137";3,44;0,136;"FOSB (directAnnotation). ";7;"CBARP;CCND2;CKB;CSRP2;GEM;HOMER1;IL20"
"138";3,43;0,136;"BARHL1; BARHL2 (inferredBy_Orthology). ";7;"BMP2;CCND2;CSRP2;EHF;GCNT2;IGLON5;XIST"
"139";3,43;0,136;"";8;"ADCY3;CALCRL;CCL22;CCND2;CSRP2;EHF;GEM;TCHH"
"140";3,42;0,135;"REL; RELA; RELB (inferredBy_Orthology). ";8;"AKAP12;CCL22;CCND2;GCNT2;GEM;HELLS;SHF;ST18"
"141";3,42;0,135;"POU2F2 (directAnnotation). ";5;"CCL22;EHF;IGLON5;MMP10;TCHH"
"142";3,42;0,135;"GMEB2 (directAnnotation). ";18;"ADCY3;BMP2;CALCRL;CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GCNT2;GEM;HOMER1;IGLON5;IRF4;LINC00599;TCHH;XIST;ZDBF2"
"143";3,42;0,135;"";11;"ATP6V0D2;BMP2;CCND2;CSRP2;EGR4;EHF;GCNT2;GEM;HELLS;SHF;ZDBF2"
"144";3,42;0,135;"CREM (directAnnotation). ";4;"CBARP;CKB;GEM;HOMER1"
"145";3,41;0,135;"ATF1 (inferredBy_Orthology). ";12;"CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;ZDBF2"
"146";3,4;0,135;"ATF2 (directAnnotation). ";9;"CBARP;CCND2;CKB;CSRP2;EHF;GCNT2;GEM;HOMER1;IL20"
"147";3,39;0,135;"NFE2L2 (inferredBy_Orthology). ";6;"ADCY3;AKAP12;EHF;IL20;TCHH;XIST"
