"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"IL15_PLAUR","IL15","PLAUR",73,109,1.79473776004828e-06,3.34849371543026e-06,156,0.780539224027798,0.97145,1
"NCR3LG1_IL6ST","NCR3LG1","IL6ST",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.781887718944335,1,1
"PVR_IL10RB","PVR","IL10RB",19,36,4.67123526587909e-07,1.10592452986687e-06,52,0.782881546115735,0.95671,1
"SEMA4A_CD2","SEMA4A","CD2",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.783976839156516,0.9992,1
"IL1B_BSG","IL1B","BSG",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.784219546354834,1,1
"IL1B_CD72","IL1B","CD72",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.785008971139169,0.9988,1
"B2M_SELL","B2M","SELL",41570,35581,0.00102201710527681,0.00109305279714426,1676,0.787399827736031,1,1
"ICAM4_CD226","ICAM4","CD226",37,75,9.09661604408033e-07,2.30400943722266e-06,96,0.789437082547014,0.99981,1
"PLAU_ACVR1","PLAU","ACVR1",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.792240088480795,0.60971,1
"ICAM1_CCR6","ICAM1","CCR6",790,1482,1.94225045265499e-05,4.55272264795197e-05,817,0.792564477903283,1,1
"ITGAV_CCR6","ITGAV","CCR6",81,152,1.99142135019056e-06,4.66945912610458e-06,181,0.793021034283625,1,1
"CD93_IL1R1","CD93","IL1R1",570,638,1.40137057976373e-05,1.95994402793074e-05,576,0.797840959184063,1,1
"ICAM4_PDCD1","ICAM4","PDCD1",37,75,9.09661604408033e-07,2.30400943722266e-06,96,0.79804915669373,0.99948,1
"NCR3LG1_TNFRSF14","NCR3LG1","TNFRSF14",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.799630965722344,1,1
"IL15_ITGA4","IL15","ITGA4",73,109,1.79473776004828e-06,3.34849371543026e-06,156,0.800679799510395,0.98924,1
"IL15_ADGRE5","IL15","ADGRE5",73,109,1.79473776004828e-06,3.34849371543026e-06,156,0.804345254371747,0.98813,1
"ICAM1_IL18R1","ICAM1","IL18R1",790,1482,1.94225045265499e-05,4.55272264795197e-05,817,0.805836460124472,0.99999,1
"ITGAV_IL18R1","ITGAV","IL18R1",81,152,1.99142135019056e-06,4.66945912610458e-06,181,0.806292913659208,1,1
"SEMA4A_PLXND1","SEMA4A","PLXND1",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.806751687367123,0.98887,1
"PVR_CCR6","PVR","CCR6",19,36,4.67123526587909e-07,1.10592452986687e-06,52,0.806940771583668,0.95265,1
"NCR3LG1_TNFRSF25","NCR3LG1","TNFRSF25",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.80716674303289,1,1
"PLAU_BSG","PLAU","BSG",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.807800535275889,0.60012,1
"PLAU_CD72","PLAU","CD72",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.808587395436054,0.58496,1
"B2M_CCR4","B2M","CCR4",41570,35581,0.00102201710527681,0.00109305279714426,1676,0.808653786688773,1,1
"NCR3LG1_IL27RA","NCR3LG1","IL27RA",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.809479831797296,1,1
"IL15_CD6","IL15","CD6",73,109,1.79473776004828e-06,3.34849371543026e-06,156,0.810684095372453,0.98697,1
"IL1B_IL6R","IL1B","IL6R",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.813886858800374,1,1
"OSM_CXCR3","OSM","CXCR3",406,440,9.98169219972058e-06,1.35168553650396e-05,345,0.814466676298466,0.98732,1
"ICOSLG_SELL","ICOSLG","SELL",79,69,1.94225045265499e-06,2.11968868224484e-06,128,0.81657908859825,0.99987,1
"ICAM1_CLEC2D","ICAM1","CLEC2D",790,1482,1.94225045265499e-05,4.55272264795197e-05,817,0.817485006130916,1,1
"ITGAV_CLEC2D","ITGAV","CLEC2D",81,152,1.99142135019056e-06,4.66945912610458e-06,181,0.817941586932664,1,1
"PVR_IL18R1","PVR","IL18R1",19,36,4.67123526587909e-07,1.10592452986687e-06,52,0.820212270856486,0.94634,1
"ICAM1_IL12RB1","ICAM1","IL12RB1",790,1482,1.94225045265499e-05,4.55272264795197e-05,817,0.823050204330579,0.99998,1
"ITGAV_IL12RB1","ITGAV","IL12RB1",81,152,1.99142135019056e-06,4.66945912610458e-06,181,0.823506602195587,1,1
"CD58_TNFRSF1A","CD58","TNFRSF1A",187,374,4.59747891957574e-06,1.14893270602836e-05,400,0.826511438631744,0.9447,1
"ICAM1_IL10RA","ICAM1","IL10RA",790,1482,1.94225045265499e-05,4.55272264795197e-05,817,0.826990471575649,1,1
"ITGAV_IL10RA","ITGAV","IL10RA",81,152,1.99142135019056e-06,4.66945912610458e-06,181,0.827446993261637,1,1
"SEMA4A_CD28","SEMA4A","CD28",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.830092840940723,0.99762,1
"PVR_CLEC2D","PVR","CLEC2D",19,36,4.67123526587909e-07,1.10592452986687e-06,52,0.831861414643219,0.94715,1
"NCR3LG1_CD2","NCR3LG1","CD2",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.835396928697688,1,1
"PVR_IL12RB1","PVR","IL12RB1",19,36,4.67123526587909e-07,1.10592452986687e-06,52,0.837425753969085,0.94067,1
"PLAU_IL6R","PLAU","IL6R",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.837467537551325,0.55922,1
"ICOSLG_CCR4","ICOSLG","CCR4",79,69,1.94225045265499e-06,2.11968868224484e-06,128,0.83783279488811,0.99965,1
"IL15_TNFRSF10A","IL15","TNFRSF10A",73,109,1.79473776004828e-06,3.34849371543026e-06,156,0.839647536859809,0.95939,1
"SELPLG_CCR8","SELPLG","CCR8",111,72,2.7289848132241e-06,2.21184905973375e-06,153,0.839870249074777,0.99531,1
"PVR_IL10RA","PVR","IL10RA",19,36,4.67123526587909e-07,1.10592452986687e-06,52,0.841366602595148,0.94162,1
"SEMA4A_ICOS","SEMA4A","ICOS",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.844869124999842,0.99672,1
"ICAM4_TNFRSF1A","ICAM4","TNFRSF1A",37,75,9.09661604408033e-07,2.30400943722266e-06,96,0.845874267560614,0.99748,1
